question,options,answer,solution
 Q.875. In which of the following years was Muslim League founded ? SSC CHSL 08/08/2023 (3rd shift) ,"['(a) 1907 ', '(b) 1905 ', '(c) 1909 ', '(d) 1906 ']",(d) 1906 ,"Sol.875.(d) 1906. All India Muslim League (AIML): India's first Muslim political party. Founded at Dacca (Bangladesh). Founders - Khwaja Salimullah, Vikar-ul-Mulk, Syed Amir Ali, Syed Nabiullah, Khan Bahadur Ghulam, Mustafa Chowdhury."
 Q.876. In __________ the Muslim League had moved a resolution demanding “Independent States” for M uslims in the north - western and eastern areas of the country SSC CHSL 20/03/2023 (4th Shift) ,"['(a) 1940 ', '(b) 1942 ', '(c) 1946 ', '(d) 1935 ']",(a) 1940 ,Sol.876.(a) 1940. All-India Muslim League established in Dhaka in 1906. Founder: Nawab Khwaja Salimullah. First Honorary President: Aga Khan III. Headquarters: Lucknow. 1st Session: Karachi (1907).
 Q.877. Muslim League observed ______ as ‘Direct Action Day’. SSC MTS 18/07/2022 (Evening) ,"['(a) 16 August 1946 ', '(b) 12 August 1946 ', '(c) 10 August 1946 ', '(d) 14 August 1946 ']",(a) 16 August 1946 ,"Sol.877.(a) 16 August 1946 . Muhammad Ali Jinnah declared 16 August as 'Direct Action Day' and called for Muslims all over the country to 'suspend all business'. Direct Action Day, also known as the 1946 Calcutta Killings. Miscellaneous"
" Q.878. Who designed India Gate, also called the All-India War Memorial? SSC Stenographer 12/10/2023 (Morning) ","['(a) Charles Corey ', '(b) John Tailor ', '(c) Fredrik Forsyth ', '(d) Edwin Lutyens ']",(d) Edwin Lutyens ,"Sol.878.(d) Edwin Lutyens (an English architect). Other buildings designed by him: Rashtrapati Bhavan, I ndia Gate, The Cenotaph Whitehall (London). The Old Parliament of I ndia was a lso designed by Herbert Baker and Lutyens. The foundation stone of India Gate was laid by His Royal Highness, the Duke of Connaught in 1921."
 Q.879. Who was/were the founder(s) of the Theosophical Society? SSC CPO 05/10/2023 (Evening) ,"['(a) Annie Besant ', '(b) Madam Bhikaji Cama ', '(c) Charles W Leadbeater and Emily Lutyens ', '(d) H P Blavatsky and Colonel Olcott ']",(d) H P Blavatsky and Colonel Olcott ,"Sol.879.(d) H P Blavatsky and Colonel Olcott. The Theosophical Society was founded in 1875 (New York), to propagate theosophy. In 1882, the headquarters of the Society were established in Adyar, near Madras (now Chennai) . In 1889, Annie Besant joined the Theosophical Society."
 Q.880. Who was the political guru of Subhash Chandra Bose? SSC MTS 05/09/2023 (2nd Shift) ,"['(a) M.G. Ranade ', '(b) Mahatma Gandhi ', '(c) Jawaharlal Nehru ', '(d) Chittaranjan Das ']",(d) Chittaranjan Das ,Sol.880.(d) Chittaranjan Das (Deshbandhu) . He was the founding member of Swaraj Party (1923). Gopal Krishan Gokahlae was the Political Guru of Mahatma Gandhi.
 Q.881. The name of the Brahmin priest who later came to be known as Ramakrishna Paramahansa is: SSC CHSL 03/08/2023 (1st shift) ,"['(a) Gadadhar Chattopadhyaya ', '(b) Dayanand Saraswati ', '(c) Shree Narayana Guru ', '(d) Narendra Nath Datta ']",(a) Gadadhar Chattopadhyaya ,"Sol.881.(a) Gadadhar Chattopadhyay: Ramakrishna mission :- Founded by Swami Vivekananda (Narendra Nath Datta) on May 1, 1897 at Belur Math (West Bengal)."
 Q.882. Who is referred to as 'Frontier Gandhi’? SSC CHSL 10/08/2023 (1st shift) ,"['(a) Rajendra Prasad ', '(b) Khan Abdul Ghaffar Khan ', '(c) Ashfaqullah Khan ', '(d) Rajkumar Shukla ']",(b) Khan Abdul Ghaffar Khan ,"Sol.882.(b) Khan Abdul Ghaffar Khan (also known as Bachcha Khan, Badshah Khan, or Sarhadi G andhi). He founded t he Red Shirt movement o r “Khudai Khitmatgar”in 1930. It was a non-violent protest against the Britishers. Leaders and Nickname: Rajendra Prasad (Desh Ratna), Ashfaqulla Khan (Hasrat), Madan Mohan Malaviya (Mahamana), Gopal Hari Deshmukh (Lokhitawadi), Chittaranjan Das (Deshbandhu), Dadabhai Naoroji (Grand old man of India)."
 Q.883. Who a mong the following was t he first person to discuss the poverty line in pre-independence India? SSC CGL 14/07/2023 (4th shift) ( a) Dadabhai Naoroji (b) Mahalanobis (c) Dr. BR Ambedkar (d) RK Shanmukham Chetty Sol.883.,"[""(a) Dadabhai Naoroji. RK Shanmukham Chetty - Finance Minister of India when the country's first budget was tabled in Parliament on 26 November 1947. Dr. BR Ambedkar - Father of Indian Constitution."", '', '', '']",,
 Q.884. When did the Drafting Committee publish the first draft of the Indian Constitution? SSC CGL 17/07/2023 (1st shift) ,"['(a) June 1948 ', '(b) May 1948 ', '(c) January 1948 ', '(d) February 1948 ']",(d) February 1948 ,"Sol.884.(d) February 1948. Drafting committee : Formed - 29 August 1947, Chairman - Dr. BR Ambedkar Total member - 7. Indian Constitution : Adopted on - 26 november 1949, Came into force on - 26 January 1950. It took 2 years, 11 months, 18 days to prepare the Indian Constitution."
" Q.885. Moplahs, or Muslim peasants, created a powerful anti-zamindar movement in: SSC CGL 19/07/2023 (1st shift) ","['(a) Tamil Nadu ', '(b) Bengal ', '(c) Kerala ', '(d) Uttar Pradesh ']",(c) Kerala ,Sol.885.(c) Kerala. Moplah Revolt (1921) - Against the British and Upper caste Hindu Landlords in Kerala’s Malabar region. Led by - Ali Musliyar and Variamkunnath Kunjahammed Haji.
 Q.886. The All India Forward Bloc was founded by__________in 1939 after resigning from the Congress Presidentship SSC CGL 21/07/2023 (3rd shift) ,"['(a) Bal Gangadhar Tilak ', '(b) Mahatma Gandhi ', '(c) Jawaharlal Nehru ', '(d) Subhash Chandra Bose ']",(d) Subhash Chandra Bose ,"Sol.886.(d) Subhash Chandra Bose. All India Forward Bloc was a Political Party formed on May 3, 1939 in Makur Unnao, Uttar Pradesh. Its formation was announced in Calcutta."
 Q.887. Where was t he first All India Kisan Sabha formed? SSC CGL 21/07/2023 (4th shift) ,"['(a) Lucknow ', '(b) Lahore ', '(c) Amritsar ', '(d) Delhi ']",(a) Lucknow ,"Sol.887.(a) Lucknow (1936) - By Swami Sahajanand Saraswati (First President), NG Ranga was G eneral secretary. It is the farmer’s wing of the communist party of India. Swami Sahajanand Saraswati started t he Kisan Sabha movement from Bihar and founded Bihar Provincial Kisan Sabha (1929)."
 Q.888. Who was the first nationalist to give the theory of the drain of wealth from India to England ? SSC CGL 24/07/2023 (1st shift) ,"['(a) Mahatma Gandhi ', '(b) RC Dutt ', '(c) SN Banerjee ', '(d) Dadabhai Naoroji ']",(d) Dadabhai Naoroji ,"Sol.888.(d) Dadabhai Naoroji. The first attempt to calculate the national income of India was made by Dadabhai Naoroji in 1867 – 68, who estimated per capita income to be ₹ 20."
 Q.889. Who w as t he first Indian to qualify for Covenanted service? SSC CGL 24/07/2023 (2nd shift) ,"['(a) Subhash Chandra Bose ', '(b) Gopal Krishna Gokhale ', '(c) Satyendra Nath Tagore ', '(d) Surendra Nath Banerjee ']",(c) Satyendra Nath Tagore ,"Sol.889.(c) Satyendra Nath Tagore Qualified in 1863. Indian Services Act, 1861 reserved certain positions for covenanted civil servants. It was e nacted in 1861 during Lord Canning's Viceroyalty. Charles Cornwallis is known as ‘the father of Civil services in India’."
 Q.890. The Hindu Mahasabha was founded as a response to muslim fundamentalism in which Year? SSC CGL 25/07/2023( 3rd shift) ,"['(a) 1917 ', '(b) 1915 ', '(c) 1925 ', '(d) 1910 ']",(b) 1915 ,"Sol.890.(b) 1915. Hindu Mahasabha (Founder - Madan Mohan Malaviya) First All India Hindu Mahasabha Conference - Haridwar ( 1915). In 1930, it emerged as a distinct party under the leadership of V inayak Damodar Savarkar. Prominent Leaders - Lala Lajpat Rai, Navin Chandra Rai, Radha Mohan Das Agarwal, Chandroji Angre, Mahant Avaidyanath."
 Q.891. Who among the following wrote 'Anand Math' from where India's National song 'Vande Mataram' has been taken? SSC CGL 27/07/2023 (1st shift) ,"['(a) Abanindranath Tagore ', '(b) Rabindranath Tagore ', '(c) Mohammad Iqbal ', '(d) Bankim Chandra Chatterjee ']",(d) Bankim Chandra Chatterjee ,"Sol.891.(d) Bankim Chandra Chatterjee . 'Anandamath' is a book about the Sannyasi Rebellion in the late 18th century. His other books: “Durgesh Nandini”, “Kapalkundala”, “Devi Chaudhurani”, “Bishabriksha”."
" Q.892. Who a mong the following said that ""English education has enslaved us"" ? Graduate Level 30/06/2023 ( Shift - 1) ","['(a) Raja Rammohan Roy ', '(b) Mahatma Gandhi ', '(c) Muhammad Ali Jinnah ', '(d) Muhammad Iqbal ']",(b) Mahatma Gandhi ,"Sol.892.(b) Mahatma Gandhi. Muhammad Iqbal - He wrote the famous song 'Saare jahan se achha', also known for giving birth to the 'idea of Pakistan'. Muhammad Ali Jinnah was a barrister, politician and the founder of Pakistan. Raja Ram M ohan Roy was a religious and social reformer, known as the 'Father of Modern India' or 'Father of the Bengal Renaissance'."
" Q.893. In 1921-22, farmers of the Malabar seacoast of Kerala undertook a great uprising, which is known as the _______ . Matric Level 27/06/2023 (Shift - 2) ","['(a) Munda uprising ', '(b) Moplah uprising ', '(c) Santhal uprising ', '(d) Kol uprising ']",(b) Moplah uprising ,"Sol.893.(b) Moplah uprising - Led by Variyamkunnath Kunjahammed Haji, against the British and the Hindu landlords; Wagon tragedy - Moplah prisoners died of suffocation during transportation in a closed freight wagon."
 Q.894. Who among the following founded the 'Forward Bloc'? Matric Level 28/06/2023 (Shift - 1) ,"['(a) Motilal Nehru ', '(b) Dadabhai Naoroji ', '(c) Subhas Chandra Bose ', '(d) Surendranath Banerjee ']",(c) Subhas Chandra Bose ,"Sol.894.(c) Subhas Chandra Bose. It was formed in 1939 in Bengal. Slogans - ‘Delhi Chalo’, ‘Tum Mujhe Khoon D o Main Tumhe Azadi Dunga’. Azad Hind Fauj or the India National Army (INA) was first established by Mohan Singh in 1942 and it was revived by Subhas Chandra Bose on 21 October 1943."
 Q.895. Who among the following social reformers of British India is known as Lokhitwadi ? Matric Level 28/06/2023 (Shift - 4) ,"['(a) Balshastri Jambhekar ', '(b) Daboda Pandurang ', '(c) Gopal Ganesh Agarkar ', '(d) Gopal Hari Deshmukh ']",(d) Gopal Hari Deshmukh ,"Sol.895.(d) Gopal Hari Deshmukh. Balshastri Jambhekar ( Father of Marathi Journalism) - He started the very first newspaper, ‘Darpan’, and revolutionized the journalism system in Maharashtra."
 Q.896. Who among the following founded the Asiatic Society in 1784 in Calcutta? Matric Level 30/06/2023 (Shift - 3) ,"['(a) Jonathan Duncan ', '(b) William Jones ', '(c) Warren Hastings ', '(d) Charles Eyre ']",(b) William Jones ,Sol.896.(b) William Jones. Asiatic Society - It was started with the goal of promoting oriental studies. Jonathan Duncan - He started Sanskrit College (1791) at Varanasi to study Hindu Law and Philosophy. He was the Governor of Bombay.
 Q.897. The Social Service League was founded in Bombay by: Matric Level 30/06/2023 (Shift - 3) ,"['(a) Manabendra Nath Roy ', '(b) Gopal Krishna Gokhale ', '(c) Narayan Malhar Joshi ', '(d) Mahadev Govind Ranade ']",(c) Narayan Malhar Joshi ,"Sol.897.(c) Narayan Malhar Joshi - He was an Indian trade union leader, Founded social service league (1911). He started the All India Trade Union Congress (1920). He was the general secretary of AITUC. Manabendra Nath Roy - leader of India’s communists until the independence of India in 1947."
 Q.898. When the British rule ended in India in the year 1947 the literacy rate was just ______. SSC MTS 03/05/2023 (Afternoon) ,"['(a) 18 percent ', '(b) 22 percent ', '(c) 20 percent ', '(d) 12 percent ']",(d) 12 percent ,"Sol.898.(d) 12 percent. The population census, a Union subject under Article 246 of the Indian Constitution, conducted its first census of Independent India in 1951, listed as serial number 69 in the seventh schedule . This census revealed the population of the country to be 36, 10, 88, 090."
 Q.899. What was the title given to the late Sarojini Naidu? SSC MTS 12/05/2023 (Afternoon) ,"['(a) Nightingale of India ', '(b) Kite of India ', '(c) Sparrow of India ', '(d) Hornbill of India ']",(a) Nightingale of India ,"Sol.899.(a) Nightingale of India (Bharat Kokila). This title was given to Sarojini Naidu by Mahatma Gandhi. She was the first Indian woman to become president (Kanpur Session ,1925) of the Indian National Congress and served as the first governor (1947 - 1949) of the United Provinces. Notable Works - The Golden Threshold, The Broken Wing."
 Q.900. The Deccan Riots of 1875 took place in ______ . SSC MTS 17/05/2023 (Morning) ,"['(a) Himachal Pradesh ', '(b) Bihar ', '(c) West Bengal ', '(d) Maharashtra ']",(d) Maharashtra ,Sol.900.(d) Maharashtra. Deccan Riots: Began at - Supa village (Poona) in 1875. The farmers’ main motive was t o destroy the account books of the moneylenders and they also socially boycotted the moneylenders. The movement was supported by the Poona Sarvajanik Sabha (co-founded by M G Ranade).
" Q.901. Editor of a Marathi newspaper ""Kesari” was . SSC MTS 17/05/2023 (Afternoon) ","['(a) Bipin Chandra Pal ', '(b) Aurobindo Ghosh ', '(c) Lala Lajpat Rai ', '(d) Bal Gangadhar Tilak ']",(d) Bal Gangadhar Tilak ,Sol.901.(d) Bal Gangadhar Tilak. Kesari is a Marathi newspaper that was f ounded on 4 January 1881 and Maratha newspaper in English (Weekly).
" Q.902. What happened in Bengal, India, in 1770 that resulted in the death of one-third of the population? SSC MTS 19/05/2023 (Evening) ","['(a) Massacre ', '(b) Famine ', '(c) Slavery ', '(d) Chemical explosion ']",(b) Famine ,"Sol.902.(b) Famine. 1770 Bengal Famine - It affected Bengal and Bihar. Relief - Attempts to prevent export and hoard or monopolize grain; 15,000 was spent on the import of food grains."
 Q.903. Which freedom fighter was also the first woman to become the Governor of Uttar Pradesh State? SSC MTS 13/06/2023 (Afternoon) ,"['(a) Raj Kumari Amrit Kaur ', '(b) Rani Lakshmi Bai ', '(c) Sarojini Naidu ', '(d) Kasturba Gandhi ']",(c) Sarojini Naidu ,Sol.903.(c) Sarojini Naidu .
 Q.904. Tribal leader Birsa was associated with which tribe? SSC MTS 14/06/2023 (Evening) ,"['(a) Munda ', '(b) Bhil ', '(c) Gond ', '(d) Bhutia ']",(a) Munda ,"Sol.904.(a) Munda. Birsa Munda was a tribal reformer, religious leader, and freedom fighter. 15 November - Birsa Munda’s birth anniversary (Jharkhand carved out of Bihar on 15th November 2000). Important tribal movements: Chuar Uprising, Kol Mutiny (1831), The Santhal Rebellion (1855-56), Bhil Revolts, Ramosi Risings, Khasi Uprising."
 Q.905. Dr. B.R Ambedkar was a ssociated with which of the following communities? SSC MTS 16/06/2023 (Morning) ,"['(a) Mahar ', '(b) Berar ', '(c) Santal ', '(d) Sangoi ']",(a) Mahar ,Sol.905.(a) Mahar. It is listed as the Scheduled Caste in India. Dr. B.R Ambedkar - Architect of Indian Constitution. He started an Association for the welfare of the depressed classes in 1924 and Bahishkrit Bharat newspaper in 1927. He led Mahad Satyagraha or Chavdar Tale Satyagraha in 1927. Awards : Bharat Ratna (1990).
" Q.906. Which freedom fighter of British India is widely regarded as the ""father of the two-nation theory"" ? SSC MTS 20/06/2023 (Afternoon) ","['(a) Syed Ahmed Khan ', '(b) Muhammad Ali Jinnah ', '(c) Bal Gangadhar Tilak ', '(d) Jawaharlal Nehru ']",(a) Syed Ahmed Khan ,Sol.906.(a) Syed Ahmed Khan was the founder of Aligarh Muslim University and a forward looking Islamist reformer. Mohammed Ali Jinnah - first governor-general (1947–48) of Pakistan.
" Q.907. Who founded Trinamool Congress in 1998 and became its Chairperson, after separating from the Indian National Congress? SSC CHSL 10/03/2023 (4th Shift) ","['(a) Jayaram Jayalalithaa ', '(b) Kanimozhi ', '(c) Supriya Sule ', '(d) Mamata Banerjee ']",(d) Mamata Banerjee ,Sol.907.(d) Mamata Banerjee (Founder and first chairperson). Symbol of the Trinamool Congress (TMC) - Jora Ghas Phul. Slogan of TMC - Ma Mati Manush.
 Q.908. Who among the following was a Roman Catholic missionary who worked in Bengal for the majority of his/her life? SSC CHSL 15/03/2023 (3rd Shift) ,"['(a) Saint Bernadette ', '(b) David of Basra ', '(c) Mother Teresa ', '(d) Columba ']",(c) Mother Teresa ,"Sol.908.(c) Mother Teresa ( from Macedonia ) - Nobel Peace Prize (1979), founded the Missionaries of Charity. Saint Bernadette - French saint whose visions led to the founding of t he Marian shrine of Lourdes."
