question,options,answer,solution
 Q.793. Identify the southernmost range of the Himalaya from the following. SSC MTS 14/09/2023 (2nd Shift) ,"['(a) Shiwaliks Range ', '(b) Trans Himalaya Range ', '(c) Lesser Himalaya Range ', '(d) Greater Himalaya Range ']",(a) Shiwaliks Range ,"Sol.793.(a) Siwaliks Range. Himalayan Ranges: Himadri (Greater Himalayas or Inner Himalayas), Himachal (Lesser Himalayas), Shiwaliks (Outer Himalayas). Divisions (West to east) : Punjab Himalayas (between rivers Indus and Sutlej), Kumaon Himalayas (Between Sutlej and Kali rivers), Nepal Himalayas (between rivers Kali and Teesta), Assam Himalayas (between rivers Tista and Dihang), Purvanchal (beyond the Dihang river)."
 Q.794. The western Ghats and the Eastern Ghats meet at which of the following places in southern India? SSC CHSL 02/08/2023 (2nd shift) ,"['(a) Satpura Hills ', '(b) Nallamala Hills ', '(c) Nilgiri Hills ', '(d) Mahendragiri Hills ']",(c) Nilgiri Hills ,"Sol.794.(c) Nilgiri Hills: Highest Peak - Doda Betta. Located at the tri-junction of the states of K arnataka, Kerala and Tamil Nadu. Named after the Neelakurinji flowers (purplish-blue flowers) found in Shola forests. Satpura Hills - The range begins in eastern Gujarat and runs east through Maharashtra and Madhya Pradesh before ending in Chhattisgarh. Nallamala Hills - Andhra Pradesh, eastern ghats. Mahendragiri Hills is located in the district of G ajapati, Odisha (eastern ghats). Q.795 . Name an oval-shaped range of hills sculpted by glacial flow. SSC CHSL 07/08/2023 (1st shift) (a) Sandur (b) Drumlins (c) Moraines (d) Esker Sol.795.(b) Drumlins - It is formed by the filling of heavy rocky debris in the glacial crevices and its stay under the ice. One end of the drumlins facing the glacier called the stoss end and the other end called tail. Eskers: When glaciers melt in summer, the water flows on the surface of the ice. These waters accumulate beneath the glacier and flow l ike streams in a channel beneath the ice. Moraine: Materials (Soil and Rock) l eft behind by a moving glacier."
" Q.796. The Japfu range, which is 3,014 meters high, is located in which state? SSC CGL 14/07/2023 (3rd shift) ","['(a) Assam ', '(b) Arunachal Pradesh ', '(c) Meghalaya ', '(d) Nagaland ']",(d) Nagaland ,"Sol.796.(d) Nagaland. Mt. Japfu is called the Switzerland of the East. Other peaks: Nagaland - Kapu, Zanubou, Glory Peak, Zephu. Meghalaya - Garo (Nokrek is the highest point), Khasi, and Jaintia hills. Assam - Barail is the highest hill range. Arunachal Pradesh - Mishmi, Dafla range, Namcha Barwa."
" Q.797. In which part of the Indian Himalayas does its highest mountain peak, Kanchenjunga, lie? SSC CGL 24/07/2023 (1st shift) ","['(a) Arunachal Himalayas ', '(b) Kashmir Himalayas ', '(c) The Darjeeling and Sikkim Himalayas ', '(d) Uttarakhand Himalayas ']",(c) The Darjeeling and Sikkim Himalayas ,"Sol.797.(c) The Darjeeling and Sikkim Himalayas. Kanchenjunga is the world’s third-highest mountain, with an elevation of (8,598 meters). The mountain is part of the Greater Himalayas or Himadri Range. It is delimited in the west by the Tamur River, in the north by Lhonak Chu and Jongsang La, and in the east by the Teesta River. Other Mountains and their states - Nanda Devi (Uttarakhand), Anamudi - (Kerala), Doddabetta (Tamil Nadu), Guru shikhar (Rajasthan)."
 Q.798. The Shevaroy Hills are located in which state of India? SSC CGL 27/07/2023 (3rd shift) ,"['(a) Chhattisgarh ', '(b) Odisha ', '(c) Rajasthan ', '(d) Tamil Nadu ']",(d) Tamil Nadu ,"Sol.798.(d) Tamil Nadu ( Aanna Malai, Doddabetta, Nilgiri). Famous hills:- Chhattisgarh - Tulasi Dongar, Bailadila, Balaraja Gutta. Odisha - Devmali, Turia Konda, Mahendragiri, Devagiri. Rajasthan - Guru Shikhar, Mt. Abu, Sunda. Kangchenjunga (Sikkim) - Highest mountain peak in India. Jindhagada Peak (Andhra pradesh) - Highest peak of Eastern Ghats. Anamudi (Kerala) - Highest peak of Western Ghats."
 Q.799. Which among the following is the highest peak of West Bengal? SSC MTS 12/05/2023 (Evening) ,"['(a) Sandakphu ( b) Saramati (c) Doddabetta (d) Deomali Sol.799.(a) Sandakphu ( 3636 m ). It is located on the border between India and Nepal, belongs to the Singalia Mountain ranges. It is a part of the Purvanchal range. Doddabetta ( 2637 m ) - It is the highest peak of Tamil Nadu and a part of Nilgiri Mountain Range.', '', '', '']",,
 Q.800. The Himalayan Mountain range was formed by the collision of ________. SSC MTS 18/05/2023 (Evening) ,"['(a) African Plate and Australian Plate ', '(b) Indian Plate and African Plate ', '(c) Eurasian Plate and African Plate ', '(d) Indian Plate and Eurasian Plate ']",(d) Indian Plate and Eurasian Plate ,"Sol.800.(d) Indian Plate and Eurasian Plate. Plates - They are large, rigid pieces of the Earth's lithosphere that fit together like a jigsaw puzzle, and their movements are responsible for shaping the Earth's surface through processes such as earthquakes and the formation of mountains. Major plates (7) - African Plate, Antarctic P late, Eurasian Plate, North American Plate, South American Plate, Pacific Plate and Indo-Australian Plate."
 Q.801. The rock shelters of Bhimbetka are in the foothills of which mountains? SSC MTS 16/06/2023 (Morning) ,"['(a) Zaskar ', '(b) Pir Panjal ', '(c) Satpura ', '(d) Vindhyan ']",(d) Vindhyan ,"Sol.801.(d) Vindhyan (Raisen district, Madhya Pradesh). Bhimbetka - In 1957, V. S. Wakankar discovered this site. It is inside the Ratapani Wildlife Sanctuary and declared as a World Heritage Site by UNESCO in 2003. Other caves in Vindhya Range: Pandav Caves, Udayagiri Caves, Adamgarh Caves, Chota Mahadev Cave etc."
 Q.802. Dhinodhar Hills is located in which Indian state/Union Territory? SSC CHSL 09/03/2023 (1st Shift) ,"['(a) Andaman and Nicobar Islands ', '(b) Maharashtra ', '(c) Gujarat ', '(d) West Bengal ']",(c) Gujarat ,"Sol.802.(c) Gujarat. Dhinodhar Hill is a tourist and pilgrimage spot. Other hills in Gujarat - Chotila, Pavagadh, Palitana, Saputara, Girnar, Bardo, Gabbar. Hills : Maharashtra - Mahabaleshwar, Panchgani, Matheran, Lonavala, Amboli etc. West Bengal - Gorgaburu Hill, Ajodhya Hills, Susunia Hill etc. Andaman and Nicobar Islands - Ross Island, Barren Island, Saddle Peak, Katchal, Narcondam Island etc."
 Q.803. Which among the following peaks is the highest peak of Jharkhand? SSC CHSL 10/03/2023 (2nd Shift) ,"['(a) Kangto ', '(b) Girnar ', '(c) Anamudi ', '(d) Parasnath ']",(d) Parasnath ,"Sol.803.(d) Parasnath. It is named after Lord Parshvanath (23rd Jain Tirthankara). Anamudi peak (Kerala) and Kangto peak (Arunachal Pradesh). State and Highest Peak - Gujarat (Girnar Peak), Rajasthan (Guru Shikhar), Andhra Pradesh (Arma Konda), Haryana (Karah Peak), Karnataka (Mullayanagiri Peak)."
 Q.804. Which of the following statements is NOT correct? SSC CHSL 10/03/2023 (4th Shift) ,"['(a) Mahendragiri is the highest peak in the Eastern Ghats. ', '(b) The height of the Western Ghats progressively decreases from north to south. ', '(c) The Western Ghats cause orographic rain. ', '(d) The Eastern Ghats stretch from the Mahanadi Valley to the Nilgiris in the south. ']",(b) The height of the Western Ghats progressively decreases from north to south. ,"Sol.804.(b) The height of the Western Ghats progressively increases from north to south. The highest peaks of Western Ghats include the Anai Mudi (2,695 metres) and the Doda Betta (2,637 meters).The Western Ghats, also known as the Sahyadri Hills, Mainly traverse the States of Kerala, Tamil Nadu, Karnataka, Goa, Maharashtra and Gujarat."
 Q.805. Which among the following glaciers is not located in Jammu & Kashmir ? SSC CHSL 13/03/2023 (3rd Shift) ,"['(a) Bhillan ', '(b) Milam ', '(c) Thajiwas ', '(d) Prui ']",(b) Milam ,"Sol.805.(b) Milam (Uttarakhand) . Glaciers of Himachal Pradesh: Bara Shigri, Chota Shigri, Gefang Glacier, Chandra glacier, Milang glacier, Bhaga glacier, Malana Glacier."
 Q.806. Which of the following hills are NOT part of the Purvanchal hills? SSC CHSL 15/03/2023 (1st Shift) ,"['(a) Manipur hills ', '(b) Naga hills ', '(c) Patli hills ', '(d) Mizo hills ']",(c) Patli hills ,"Sol.806.(c) Patli hills (Himachal) . The Purvanchal Hills are a range of hills in northeastern India, located in Assam, Arunachal Pradesh, and Nagaland. Its major ranges - The Dafla Hills, Patkai Hills, Khasi Hills, Jaintia Hills and Mishmi Hills."
 Q.807. Which among the following is the largest of all the duns of the Shiwaliks mountain range in India? SSC CHSL 15/03/2023 (2nd Shift) ,"['(a) Patli Dun ', '(b) Jammu Dun ', '(c) DehraDun ', '(d) Kotli Dun ']",(c) DehraDun ,"Sol.807. (c) Dehradun (Length - 35-45 km, Width - 22-25 km). Dun- Valleys that lie between the Shivalik and Lesser himalaya. Other duns of Uttarakhand - Kota dun, P atli dun, H ar k i dun. Kotli dun - Himachal Pradesh. Kashmir Himalayas - Jammu dun and Pathankot dun."
 Q.808. Kalsubai peak is located in which of the following Indian states? SSC CHSL 16/03/2023 (1st Shift) ,"['(a) Madhya Pradesh ', '(b) Maharashtra ', '(c) Andhra Pradesh ', '(d) Himachal Pradesh ']",(b) Maharashtra ,"Sol.808.(b) Maharashtra. Kalsubai (Everest of Maharashtra) is the highest peak of Maharashtra’s Ahmednagar district in Akola taluka. Other Highest Peaks and related states : Mount Dhupgarh or Dhupgarh - Mahadeo Hills (Satpura Range), Madhya Pradesh; Arma Konda (Sitamma Konda) - Andhra Pradesh; Guru Shikhar - Aravalli Range in Rajasthan."
 Q.809. Which of the following is NOT a type of a fold mountain? SSC CHSL 17/03/2023 (2nd Shift) ,"['(a) Aravali range ', '(b) The Rhine Valley ', '(c) Appalachians ', '(d) Ural Mountains ']",(b) The Rhine Valley ,"Sol.809.(b) Rhine Valley . Fold m ountains are the most common type of mountain in the world. The rugged, soaring heights of the Himalayas, Andes, Alps and Aravalli Range (oldest range) are all active fold mountains. Rhine Valley (Germany) is the valley of the river Rhine in Europe. It is also known as Alpine Rhine. The Appalachian Mountains are found in North America."
" Q.810. The approximate length of the Great Himalayan range, also known as the central axial range, is _____ km from east to west. SSC CHSL 21/03/2023 (3rd Shift) ","['(a) 2800 ', '(b) 2500 ', '(c) 3000 ', '(d) 2100 ']",(b) 2500 ,"Sol.810.(b) 2500. The great Himalayan range width varies between 160-400 km from north to south. Famous peaks of Himalayas: Mount E verest (8848 m), Mt. Kanchenjunga (8598 m), Mt. Makalu (8481 m), Mt. Dhaulagiri (8172 m). The Himalayas consist of three parallel ranges - Himadri (Great Himalayas or the Higher Himalayas), Himachal (Lesser Himalayas or the Lower Himalayas) and Shiwaliks (Outer Himalayas)."
 Q.811. What is the average height of inner Himalayas? SSC CHSL 21/03/2023 (3rd Shift) ,"['(a) 6000 metres ', '(b) 4500 metres ', '(c) 5200 metres ', '(d) 7100 metres ']",(a) 6000 metres ,"Sol.811.(a) 6000 metres. The Himalayas consist of three parallel ranges, the Greater Himalayas or the Inner Himalayas or the Himadri, the Lesser Himalayas called the Himachal (with an average height of 3,700 to 4500 meters), and the Shivalik hills (with an average height of 900 to 1100 meters), which comprise the foothills."
 Q.812. Asia is separated from Europe by ______ mountains. SSC CGL 03/12/2022 (2nd Shift) ,"['(a) Himalayan ', '(b) Andes Mountains ', '(c) Alps ', '(d) Ural ']",(d) Ural ,"Sol.812.(d) Ural . Alps mountain (natural boundary between France and Italy), Andes Mountains range (South American countries of Chile and Argentina), Himalaya (plains of the Indian subcontinent from the Tibetan Plateau). Caucasus mountains (Asia and Europe)."
 Q.813. Which of the following have mountain range young fold mountains? SSC CGL 13/12/2022 (1st Shift) ,"['(a) Appalachians mountain range ', '(b) Alps mountain range ', '(c) Aravali mountain range ', '(d) Ural mountain range ']",(b) Alps mountain range ,"Sol.813.(b) Alps mountain range. Fold mountains form when two or more of t he Earth's tectonic plates collide. Types - Anticline, Syncline, Monocline, Isocline. Features - rugged relief, imposing height (lofty), high conical peaks. Examples are the Rockies, the Andes, the Alps, the Himalayas, etc. Old fold Mountain - An Appalachian mountain range, Aravali mountain range, and Ural mountain range."
 Q.814. The uplifted blocks of block mountains are called ______. SSC MTS 14/07/2022 (Morning) ,"['(a) horsts ', '(b) grabens ', '(c) slopes ', '(d) cones ']",(a) horsts ,"Sol.814.(a) Horsts. Block mountains are formed due to the upward m ovement of the middle block between two normal faults. The up-thrown block i s also called a horst. Graben is bounded by normal faults dipping toward each other. These mountains include the Great African Rift Valley , the Rhine Valley (graben) in Germany, etc."
" Q.815. Which of t he following mountains is formed as a result of t he compression of tectonic plates, leading to the formation of large fold-like structures on the Earth's crust? SSC CHSL 25/05/2022(Evening) ","['(a) Ural mountain in Russia ', '(b) Vosges mountain in Europe ', '(c) Mt.Kilimanjaro in Africa ', '(d) Harz mountains in Germany ']",(a) Ural mountain in Russia ,"Sol.815.(a) Ural mountain in Russia. Fold Mountains - Himalayan Mountains in Asia, the Alps in Europe, the Andes in South America, the Rockies in North America."
